,0,1,2,3,4,5,6,7,8,9
658,1.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0
659,1.0,3.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0
660,1.0,4.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,0.0
661,0.0,3.0,2.0,1.0,0.0,3.0,-0.0,3.0,2.0,1.0
662,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0
663,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0
664,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
665,-0.0,1.0,0.0,1.0,-0.0,1.0,2.0,2.0,1.0,1.0
666,1.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0
667,2.0,2.0,2.0,2.0,-0.0,1.0,2.0,1.0,2.0,1.0
668,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
669,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
670,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0
671,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0
672,2.0,3.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,2.0
673,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
674,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0
675,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.0
676,1.0,2.0,1.0,-0.0,1.0,1.0,1.0,2.0,1.0,1.0
677,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0
678,2.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,-0.0,3.0
679,2.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,0.0,1.0
680,1.0,3.0,1.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0
681,3.0,2.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,2.0
682,1.0,1.0,1.0,-0.0,1.0,3.0,1.0,3.0,1.0,0.0
683,-0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
684,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0
685,1.0,3.0,3.0,-0.0,3.0,2.0,2.0,4.0,2.0,2.0
686,1.0,2.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,-0.0
687,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0
688,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.0
689,1.0,3.0,2.0,3.0,1.0,2.0,-0.0,1.0,2.0,-0.0
690,2.0,2.0,3.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0
691,1.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0
692,2.0,4.0,3.0,2.0,2.0,2.0,2.0,5.0,2.0,0.0
693,2.0,4.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0
694,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0
695,3.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0
696,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0
697,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,-0.0,3.0
698,2.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0
699,1.0,4.0,2.0,4.0,3.0,0.0,1.0,3.0,1.0,3.0
700,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0
701,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0
702,2.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0
703,1.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0
704,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,-0.0,0.0
705,1.0,4.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0
706,3.0,4.0,1.0,2.0,1.0,2.0,3.0,4.0,0.0,3.0
707,1.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0
708,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0
709,1.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0
710,1.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,2.0,0.0
711,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0
712,2.0,3.0,3.0,2.0,1.0,2.0,2.0,5.0,3.0,2.0
713,2.0,4.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0
714,2.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0
715,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,3.0,2.0
716,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0
717,1.0,3.0,2.0,0.0,0.0,2.0,1.0,4.0,2.0,2.0
718,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,0.0
719,2.0,3.0,2.0,1.0,-0.0,1.0,4.0,4.0,3.0,2.0
720,2.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0
721,4.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,2.0
722,2.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0
723,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,4.0
724,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0
725,1.0,3.0,1.0,0.0,2.0,3.0,2.0,3.0,-0.0,2.0
726,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0
727,1.0,3.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0
728,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0
729,2.0,5.0,0.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0
730,1.0,4.0,1.0,2.0,2.0,4.0,1.0,3.0,1.0,-0.0
731,1.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0
732,2.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,3.0,2.0
733,3.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0
734,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0
735,2.0,4.0,3.0,2.0,3.0,1.0,1.0,5.0,4.0,1.0
736,3.0,3.0,1.0,3.0,2.0,3.0,2.0,5.0,1.0,2.0
737,2.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,3.0,2.0
738,1.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0
739,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
740,3.0,4.0,3.0,1.0,3.0,3.0,2.0,4.0,0.0,2.0
741,2.0,5.0,0.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0
742,0.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0
743,0.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0
744,2.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0
745,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,3.0
746,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0
747,2.0,4.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,-0.0
748,2.0,5.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0
749,2.0,3.0,2.0,2.0,2.0,3.0,1.0,5.0,2.0,2.0
750,2.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,3.0
751,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0
752,3.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0
753,3.0,4.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,4.0
754,2.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0
755,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0
756,3.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0
757,2.0,4.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0
758,2.0,4.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,2.0
759,1.0,4.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0
760,2.0,5.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,1.0
761,3.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0
762,2.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0
763,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0
764,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0
765,2.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,1.0
766,1.0,2.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0
767,0.0,3.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0
768,1.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,3.0
769,1.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0
770,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,2.0
771,3.0,3.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,1.0
772,2.0,3.0,1.0,2.0,3.0,0.0,2.0,4.0,1.0,2.0
773,3.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0
774,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0
775,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0
776,3.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0
777,2.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0
778,1.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0
779,2.0,5.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0
780,1.0,4.0,1.0,1.0,1.0,-0.0,1.0,3.0,2.0,1.0
781,0.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0
782,0.0,4.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0
783,3.0,5.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0
784,2.0,2.0,-0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0
785,2.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0
786,2.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0
787,2.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0
788,1.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,-0.0,1.0
789,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0
790,0.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0
791,2.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0
792,1.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0
793,3.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0
794,2.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0
795,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0
796,4.0,4.0,1.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0
797,2.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0
798,1.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,3.0
799,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
800,1.0,2.0,2.0,2.0,2.0,-0.0,3.0,4.0,2.0,1.0
801,2.0,3.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0
802,1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0
803,3.0,4.0,2.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0
804,2.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,1.0
805,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0
806,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0
807,2.0,5.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,2.0
808,2.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0
809,2.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0
810,2.0,3.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,2.0
811,1.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0
812,2.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0
813,1.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,2.0
814,2.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0
815,2.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0
816,1.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,2.0,2.0
817,2.0,5.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0
818,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,3.0
819,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0
820,0.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
821,1.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,2.0
822,3.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,1.0
823,2.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0
824,2.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0
825,2.0,3.0,3.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0
826,3.0,4.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,1.0
827,1.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0
828,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0
829,1.0,3.0,1.0,2.0,3.0,0.0,2.0,5.0,2.0,2.0
830,4.0,3.0,2.0,2.0,3.0,1.0,2.0,5.0,2.0,1.0
831,2.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0
832,1.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0
833,2.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,0.0,2.0
834,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0
835,1.0,3.0,3.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0
836,1.0,2.0,1.0,2.0,2.0,-0.0,2.0,2.0,0.0,1.0
837,2.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0
838,3.0,4.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0
839,3.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0
840,3.0,4.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0
841,1.0,4.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0
842,2.0,4.0,2.0,2.0,0.0,2.0,2.0,4.0,1.0,3.0
843,1.0,5.0,2.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0
844,2.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,3.0
845,1.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0
846,2.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0
847,0.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0
848,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0
849,2.0,3.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0
850,0.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0
851,1.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0
852,2.0,3.0,0.0,4.0,2.0,2.0,1.0,4.0,1.0,3.0
853,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
854,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0
855,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
856,1.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0
857,1.0,3.0,1.0,0.0,-0.0,-0.0,2.0,3.0,2.0,3.0
858,1.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0
859,1.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0
860,1.0,3.0,-0.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0
861,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
862,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0
863,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
864,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0
865,0.0,1.0,-0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
866,1.0,3.0,-0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0
867,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
868,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
869,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0
870,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0
871,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0
872,2.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0
873,3.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0
874,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0
875,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,-0.0
876,1.0,2.0,1.0,-0.0,1.0,1.0,1.0,2.0,1.0,0.0
877,1.0,4.0,2.0,1.0,1.0,-0.0,1.0,3.0,2.0,2.0
878,2.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0
879,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,-0.0,1.0
880,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
881,3.0,2.0,1.0,1.0,-0.0,1.0,1.0,1.0,1.0,2.0
882,2.0,1.0,1.0,-0.0,1.0,3.0,2.0,3.0,0.0,1.0
883,-0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
884,1.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0
885,1.0,3.0,2.0,-0.0,3.0,2.0,2.0,4.0,3.0,3.0
886,2.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0
887,3.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0
888,2.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0
889,1.0,4.0,2.0,2.0,2.0,3.0,-0.0,2.0,2.0,0.0
890,1.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0
891,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0
892,2.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0
893,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
894,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0
895,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0
896,2.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0
897,1.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0
898,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0
899,1.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,-0.0,3.0
900,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0
901,1.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0
902,2.0,3.0,1.0,0.0,1.0,-0.0,1.0,1.0,1.0,2.0
903,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,2.0,2.0,-0.0
904,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,-0.0,0.0
905,1.0,3.0,1.0,-0.0,0.0,1.0,2.0,3.0,0.0,2.0
906,3.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,-0.0,2.0
907,0.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0
908,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0
909,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
910,0.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
911,-0.0,2.0,0.0,1.0,1.0,1.0,-0.0,2.0,2.0,-0.0
912,2.0,3.0,4.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0
913,2.0,4.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0
914,2.0,4.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,1.0
915,3.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0
916,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0
917,2.0,3.0,2.0,-0.0,-0.0,2.0,1.0,3.0,1.0,2.0
918,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,-0.0
919,1.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,2.0
920,1.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,2.0
921,3.0,3.0,3.0,2.0,1.0,3.0,2.0,5.0,1.0,2.0
922,2.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0
923,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0
924,1.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,2.0
925,1.0,3.0,1.0,-0.0,2.0,3.0,2.0,3.0,1.0,1.0
926,2.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0
927,1.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0
928,2.0,3.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,2.0
929,1.0,5.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0
930,1.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0
931,1.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0
932,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0
933,3.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0
934,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0
935,2.0,4.0,3.0,2.0,2.0,0.0,1.0,5.0,4.0,2.0
936,3.0,3.0,2.0,3.0,2.0,2.0,2.0,5.0,1.0,2.0
937,2.0,3.0,2.0,2.0,1.0,1.0,0.0,4.0,3.0,1.0
938,1.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0
939,-0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0
940,3.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0
941,2.0,5.0,-0.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0
942,-0.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0
943,1.0,5.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0
944,2.0,5.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0
945,1.0,4.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0
946,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,2.0
947,3.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,1.0,0.0
948,2.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0
949,2.0,3.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,3.0
950,2.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,4.0
951,2.0,4.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0
952,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0
953,3.0,4.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,4.0
954,2.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0
955,2.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0
956,3.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0
957,2.0,4.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0
958,2.0,4.0,2.0,2.0,3.0,1.0,3.0,5.0,3.0,2.0
959,2.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0
960,2.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0
961,3.0,4.0,1.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0
962,2.0,4.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0
963,2.0,4.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0
964,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0
965,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0
966,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0
967,0.0,3.0,2.0,2.0,3.0,-0.0,2.0,4.0,2.0,4.0
968,1.0,4.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,3.0
969,1.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0
970,1.0,3.0,1.0,1.0,0.0,2.0,3.0,4.0,1.0,2.0
971,2.0,3.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0
972,2.0,2.0,1.0,1.0,3.0,-0.0,2.0,3.0,1.0,2.0
973,3.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0
974,3.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0
975,4.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0
976,2.0,3.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0
977,2.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0
978,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0
979,2.0,5.0,3.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0
980,1.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
981,0.0,2.0,0.0,1.0,2.0,0.0,1.0,3.0,-0.0,1.0
982,1.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0
983,2.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0
984,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0
985,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0
986,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0
987,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0
988,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0
